,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
29,0.043587991407642135,0.6745134352954384,0.8778073237730868,0.38868324918947383,0.4890879973208342,0.8144145464926862,0.9436061269277967,0.10182997720619402,0.011875358679252823,0.4685187094357657,0.4191899693304646,0.588652811796276,0.8962401057815028,0.6639381694080233,0.2959953151797713,0.47898444759037395,0.5505951774202315,0.4061677229041517,0.17969717601887913,0.3306662792654974
30,0.19550976747722204,0.5665897634474453,0.150540493162433,0.7434191500170488,0.4607309694617139,0.2134260220971157,0.4724789216083962,0.09560588424702732,0.15134372200478108,0.42941532058528764,0.38464796190182504,0.6762268389352082,0.08258148684304623,0.1767451848420769,0.23905676691299638,0.10230360591135268,0.6143038207524878,0.10535821823673486,0.6683001456213137,0.6977242818440034
31,0.4599420888307899,0.9861988049044162,0.7608292863607847,0.963149406894285,0.1551723231274441,0.2348053965168856,0.8852137787578814,0.9450752204766428,0.6971275355784347,0.3665023152375745,0.4651629022051166,0.635859528984826,0.061136777623406635,0.2977426821210313,0.5084933329469289,0.6576078996449041,0.6572972190699828,0.22823002929243874,0.5861321156323103,0.6453120363248844
32,0.13886294919189746,0.7505978621418065,0.8321124826024371,0.8693680018635956,0.8891863042242836,0.5758105637636896,0.10025702271902759,0.9097576650863322,0.33694357689162946,0.538139949199593,0.11809200170186462,0.5666723570075095,0.1096666636940754,0.9247065669908713,0.9869185327209542,0.0786017478776696,0.7239023972848508,0.48616099110938127,0.24879650683061583,0.2721171529044737
33,0.9901712741241883,0.774057294127407,0.5347451903882057,0.36041754611392574,0.4826740818382723,0.03853130004658545,0.4305433777156529,0.7519882259395021,0.928467861267133,0.7444034697392033,0.8778863054526869,0.006865280088372949,0.2543431176576616,0.8689690881872099,0.46888388850655627,0.09896026715348738,0.5809375461806553,0.56931568505307,0.27715573616144507,0.5341482310812141
34,0.3988890295411682,0.7199074935436871,0.9587730868356356,0.7579720842044226,0.15303650433462757,0.11505843999402499,0.09043442274942926,0.04027913996188626,0.6168270797286081,0.641386273160815,0.5554287358109808,0.6240203848456818,0.9536402265389721,0.9174585268864015,0.9658105662388642,0.5006360617690836,0.44391911638921033,0.78430334690466,0.24587592088616395,0.919289024394718
35,0.642589390421945,0.3804846119455165,0.6465533326041389,0.5096323322099311,0.7129937294898093,0.07325763392997775,0.7317688657125336,0.9174381038852824,0.02382697483765317,0.4724694449286848,0.49166632264811283,0.22275767885136188,0.7503478851014455,0.4705091462203561,0.5106741917951736,0.50897709074852,0.1560373891653717,0.61320524722211,0.7384422457731827,0.6116643983869897
36,0.8639788735745196,0.06418655791823191,0.9123143975280509,0.9440800424069261,0.23801781366614694,0.8276251427267737,0.15929627907008648,0.49686417442361663,0.12218389797489593,0.9403777171424589,0.23389873163119435,0.2851991999890241,0.38020655502192435,0.7222555990426868,0.21442789541981377,0.728222437782972,0.9146667626639032,0.9653054689879637,0.4140273840657913,0.006004852647016334
37,0.6655140972397562,0.8559249777745171,0.8490474679546359,0.4696484611418539,0.4323086218918545,0.35513274040617926,0.9952130076221118,0.5655053440243213,0.5802622755008856,0.14266828289693534,0.24970135206829547,0.9756788668479182,0.6162728805554027,0.3929716755347622,0.927670596809653,0.8240434124377999,0.2833189620646538,0.9500521055966463,0.22883266106468503,0.7059542746631495
38,0.5857449731304196,0.7588704436220435,0.507434330269119,0.298019885571394,0.8889607345267242,0.7191653424606808,0.2751787909595991,0.4419590571118245,0.9842534020186338,0.30891613985741095,0.9349925732546667,0.6179205042001356,0.9924055819734265,0.43761605547050053,0.32933744428932044,0.7276677257283337,0.30955440161786885,0.7588843325821295,0.9042616816415656,0.9296768224085316
39,0.8417326827730475,0.7711608540171174,0.24781863185648356,0.18482274853279146,0.3612860871183218,0.7491057803514876,0.020316573878976008,0.02360178926396772,0.5150479707363159,0.6061637719371418,0.31103033730149066,0.7196445277525698,0.27088438717782826,0.4177260026199944,0.3460659129528084,0.7162080970096132,0.2332616422675453,0.7453210785161135,0.9641396856825295,0.9928511139271078
40,0.22343702605303484,0.023627638431894193,0.4066080351748327,0.346503466600962,0.025659713246695248,0.9949669371735944,0.7700341499472416,0.32270752511361844,0.16905032349928473,0.009591450619049424,0.3367690411968739,0.52275676052394,0.5492754139061133,0.7532871810606976,0.9031767152374982,0.03193129999963573,0.3300036531132652,0.9633140816122401,0.24616203919941748,0.07436712231541376
41,0.846576594127298,0.7324179460226582,0.9752498640117249,0.752984442938059,0.6205218207206322,0.5276354584424264,0.5237144509068067,0.6543906698339911,0.7376306162872545,0.8807817358653852,0.9408986632936694,0.6366139667906207,0.38322213497255386,0.7686601300334364,0.5565699405276044,0.17166275199570213,0.534590424990434,0.8892140415274862,0.32562595012328965,0.1930164778961505
42,0.33261164467676363,0.761881955053355,0.4994182384218234,0.6448193256761868,0.10201962246087848,0.9604147634150065,0.24224522511527002,0.7162661238348049,0.9859416173126472,0.2939256143875466,0.895672621571725,0.8506447663657133,0.35180766139160813,0.02007266890709225,0.9710384326736777,0.9076702250606652,0.655947971489406,0.1645419981881553,0.03631821096990984,0.9313215423643175
43,0.25612607160870915,0.43860258001642893,0.18696875270446855,0.5127561082925917,0.4848373943065507,0.16068368132045308,0.19827390286893887,0.3481107300652839,0.957062572692387,0.9228057087999846,0.2626083740308305,0.9359450439249658,0.04753255649779575,0.48011466549829207,0.3999762724675904,0.8534180353245886,0.45785111877157814,0.6925775885616915,0.5291363480833257,0.25850963181295106
44,0.7098937291334929,0.716594820147721,0.30975827081073515,0.6705914389809245,0.5150680515160234,0.23766951002116377,0.3634895566760351,0.19038760054952397,0.7860092496607779,0.4571397057751553,0.09706344975848846,0.4140630561563807,0.9719330629941402,0.7444926933550714,0.7777204923996194,0.21942256834847684,0.23323410455669547,0.8854757540502336,0.840900051105775,0.5349783141225368
45,0.49854792990682273,0.6614222967008353,0.11392512991510184,0.3662863771717876,0.3702350159119707,0.3380347457719992,0.1185626443001665,0.5803450677795465,0.4433293593280234,0.7384353903448986,0.6997509728765646,0.8228879465221947,0.7327592769364282,0.22056467454903594,0.721063928978214,0.9629978971678228,0.4137688854633228,0.24961381831592022,0.712123625164636,0.5864654876158258
46,0.5399070371378257,0.6885400975871122,0.8930338698496773,0.6319667820122982,0.7192487769003315,0.6962672065603835,0.23809146576713391,0.2228587671827469,0.7019434336906925,0.3100858990811072,0.6481839560461565,0.18506438663735736,0.6774609230436646,0.8131951378172185,0.7928076020068396,0.6683198942818889,0.1238429186558676,0.8872992676118429,0.9013184556894558,0.8027539725728468
47,0.7546239059239352,0.9069560871655944,0.581653631269757,0.15245800577353108,0.32855174228480943,0.09631675699532194,0.23980381945523555,0.68111254188163,0.1318282639602385,0.9718479238378748,0.10143170908780996,0.9028156089311627,0.5215695359188708,0.797283572446555,0.8515573726833195,0.0005362088764884199,0.6119541115408332,0.28833013922037243,0.6352415505161473,0.2785385472161557
48,0.7142677632455433,0.5024621892237249,0.9362910747224951,0.6498840309536432,0.1454821695241294,0.08107371022077792,0.6844594978486703,0.1409170188680784,0.12698253891343003,0.944754765387758,0.7043830923220595,0.9979517663625591,0.46469281420072295,0.1284033904101225,0.9659684830743746,0.05796568728712359,0.567031808788439,0.42254953724401423,0.7576651689451765,0.038426979340907885
49,0.16978431282297712,0.4008375629367097,0.04704485751142451,0.8608015816300186,0.38122534956117415,0.6727403916971126,0.7609962630350395,0.32729599432177525,0.4318188883499777,0.35078825767194644,0.8473427659535249,0.32189509895162915,0.7444182533801098,0.7242373644127725,0.7219461687796258,0.0475757963779978,0.5197025392639847,0.5374004376549462,0.953199673679965,0.2784510487386599
